"id","totaldeclared","requestedbudget","overspentamount","overspent","project_number","budgetnumber"
travel permit 38822,"188.9288408525991","141.72681458092728",-0.891173777606582,false,UNKNOWN,budget 7099
travel permit 83477,"1299.4650014029862","1453.182618571784","320.2658773682198",true,project 13228,budget 440
travel permit 86272,"30.49292641096344","36.423133415189916","5.768932023695786",true,project 636,budget 635
travel permit 23104,"811.1609967055468","722.7586236138073",-317.0184145678146,false,project 14226,budget 1264
travel permit 41501,"949.729481668861","2403.2756561074416",-477.05980126972065,false,project 1813,budget 1812
travel permit 43528,"0.0","376.5477551190657",-237.72045048385786,false,UNKNOWN,budget 3751
travel permit 47395,"860.7454928113951","710.3785671299958",-193.5792320746383,false,UNKNOWN,budget 1299
travel permit 75753,"1047.614136003677","825.9065130611167","46.01922561256447",true,UNKNOWN,budget 922
travel permit 77326,"321.9672311607601","551.5677292026654",-218.8046041221703,false,project 2630,budget 2233
travel permit 73238,"302.1854405111465","297.2793389051051",-11.967740218263202,false,UNKNOWN,budget 922
travel permit 9904,"657.7450601471671","521.7039903259823",-274.3656568721699,false,UNKNOWN,budget 9699
travel permit 12560,"0.0","0.0","0.0",false,UNKNOWN,budget 1327
travel permit 54475,"2576.100675403949","2870.715765332787","1528.3109272908662",true,project 6519,budget 1956
travel permit 45221,"1261.435542604103","2331.7123949460965",-713.4369869207192,false,project 1813,budget 1812
travel permit 6186,"124.22493177850298","129.0262227306705","54.66968630947045",true,project 1028,budget 1027
travel permit 13046,"0.0","1370.8377700954366",-1899.5665685888944,false,project 6406,budget 6405
travel permit 50814,"72.03783792493978","88.23324274775759","0.0",false,project 7054,budget 4444
travel permit 72979,"261.51279531383057","416.46687907342323",-10.896366471409578,false,project 72981,budget 2233
travel permit 69763,"108.39044453306727","230.68971577012925",-21.678088906613453,false,project 14823,budget 1865
travel permit 46686,"1433.1022820545352","1281.6753384185743","755.3462254163569",true,UNKNOWN,budget 1755
travel permit 76560,"109.76016155524674","90.71087731838573","19.049284236861013",true,project 76562,budget 475
travel permit 62419,"729.8653548195726","652.1921430647992","0.0",false,project 636,budget 635
travel permit 75419,"109.77224294384753","223.86736398227","0.0",false,project 71000,budget 698
travel permit 56696,"733.0139930926681","549.3680890416142","183.6459040510539",true,UNKNOWN,budget 922
travel permit 44944,"1145.90785030501","799.6714130555886",-685.0865262061347,false,project 41992,budget 522
travel permit 84919,"285.9502367406663","245.80249576561576","40.14774097505054",true,project 55557,budget 698
travel permit 30502,"396.46776126049957","823.9265443315667",-246.88763226566613,false,project 441,budget 440
travel permit 59635,"0.0","0.0","0.0",false,project 7225,budget 722
travel permit 18330,"439.4612212307114","3662.176843589262",-3277.60066490806,false,UNKNOWN,budget 922
travel permit 46652,"740.8491955347222","1165.8512271097263",-238.80999521157833,false,UNKNOWN,budget 16481
travel permit 35990,"1393.1079141152431","1621.8928234412092","532.5609674688639",true,project 1911,budget 1910
travel permit 83906,"0.0","0.0","0.0",false,UNKNOWN,budget 922
travel permit 78730,"224.79024341895092","260.4792620771096",-351.59499611682077,false,UNKNOWN,budget 1644
travel permit 66905,"561.2758123131858","561.2758123131858",-297.6996564820554,false,project 29863,budget 673
travel permit 22742,"568.5056380396488","390.33786401900335",-301.65605283736454,false,UNKNOWN,budget 9699
travel permit 10159,"0.0","0.0","0.0",false,UNKNOWN,budget 1327
travel permit 72601,"503.75595024731973","625.3635827767404",-295.2671923773831,false,UNKNOWN,budget 475
travel permit 29343,"616.6932869697009","1038.1385545754754",-484.54472547619366,false,project 2073,budget 1644
travel permit 48533,"447.2971335859756","1208.8848017374023",-122.72170231819115,false,project 457,budget 456
travel permit 17565,"0.0","1804.8630281189942",-2925.952428885063,false,UNKNOWN,budget 12279
travel permit 46550,"751.1689288070356","801.916721254014","45.84599096005377",true,project 1115,budget 1114
travel permit 21585,"1294.7226178474857","587.0493392822985","188.97609762002867",true,project 9331,budget 2414
travel permit 28924,"344.30209767397247","898.1979191533173",-593.3397805231202,false,project 441,budget 440
travel permit 1849,"654.028782444489","2502.1182383017363",-1942.6010338668566,false,UNKNOWN,budget 1021
travel permit 24405,"0.0","1499.2284076759063",-2453.8053553802865,false,project 1645,budget 1644
travel permit 11556,"1302.7765056075698","660.9101471202126","186.11092937250987",true,project 6596,budget 2976
travel permit 46480,"1157.119166557742","1019.4217807281636",-189.6889544765877,false,project 28071,budget 2281
travel permit 27565,"560.1125489298933","478.80981596889444","106.12658821829552",true,project 4223,budget 3594
travel permit 4955,"328.41709425103966","1137.1556566582342",-1064.164224127927,false,project 4957,budget 698
travel permit 77227,"1214.4812296217117","1173.569469197018",-1087.418716546934,false,project 77229,budget 529
travel permit 16636,"408.2073249528053","444.9309905835555",-96.4853677161176,false,UNKNOWN,budget 4732
travel permit 13850,"46.79967953182387","41.44742521592757",-17.24198719593511,false,project 9301,budget 1313
travel permit 13200,"0.0","927.094162025837",-508.30120908804844,false,project 3985,budget 2927
travel permit 82893,"3116.821161781955","4279.846348401902",-1262.274253436809,false,project 1645,budget 1644
travel permit 65956,"527.7965349153116","527.7778997974963",-408.0129241543898,false,project 19660,budget 19659
travel permit 80821,"0.0","354.5840994390045",-251.05553786600768,false,project 4933,budget 4932
travel permit 18766,"0.0","1142.5091553930097",-2303.7151224777513,false,project 18768,budget 2976
travel permit 26070,"0.0","0.0","0.0",false,UNKNOWN,budget 2440
travel permit 14076,"0.0","295.3348273521151",-141.8556970332878,false,project 750,budget 749
travel permit 71410,"393.9269699249422","565.6960163117496","37.84451239453591",true,UNKNOWN,budget 1327
travel permit 12251,"0.0","1564.0265753965566",-1484.3053644017614,false,project 4294,budget 1021
travel permit 16533,"1650.1540882398338","2048.354131380131",-398.20004314029734,false,project 12435,budget 698
travel permit 33199,"1213.979873962493","1683.1380008843041","271.3620032452476",true,UNKNOWN,budget 17503
travel permit 35250,"249.96768016814744","258.2676164025343","0.0",false,UNKNOWN,budget 5650
travel permit 47159,"1351.3412704643379","1036.0833571589776","210.04532669719492",true,project 1400,budget 1399
travel permit 82964,"194.87388377537962","556.7825250725132",-191.43287157412112,false,UNKNOWN,budget 6198
travel permit 31380,"0.0","248.2821363748835",-306.2793599721246,false,UNKNOWN,budget 722
travel permit 57154,"182.7735685981757","149.80472400443568","40.735458103992244",true,project 3595,budget 3594
travel permit 5005,"1128.0570392930788","2148.1003120719633",-336.9521026459847,false,project 5007,budget 1622
travel permit 11972,"0.0","0.0","0.0",false,UNKNOWN,budget 6198
travel permit 68372,"0.0","664.9032891599088",-475.1342897248238,false,project 1623,budget 1622
travel permit 22614,"58.836020667914305","85.5958868785769",-3.096632666732333,false,UNKNOWN,budget 962
travel permit 15365,"0.0","3075.0725841623507",-3336.9905546204404,false,project 11391,budget 2976
travel permit 40724,"2839.1660681675457","1683.5190289101658",-584.9598373414874,false,UNKNOWN,budget 1755
travel permit 68531,"259.74939920117043","75.57077253473784","79.36787197813541",true,UNKNOWN,budget 1469
travel permit 53874,"443.92378484538267","765.2743169358731","121.13345003041121",true,project 3137,budget 3136
travel permit 29933,"1572.437560351408","3618.9750722775398",-137.42205017972424,false,project 12125,budget 1313
travel permit 70442,"1052.9304775153382","1291.2190917133469",-238.28861419800864,false,project 3442,budget 2351
travel permit 48886,"494.6959429252123","640.4567453552238",-179.15344276543658,false,project 523,budget 522
travel permit 63422,"0.0","1170.6053760129566",-2509.6001195574813,false,project 1792,budget 529
travel permit 51113,"325.7811039839794","472.393633244772",-93.78546932872132,false,UNKNOWN,budget 7753
travel permit 63443,"722.1075346769727","1799.3027139685846",-445.4792751241026,false,UNKNOWN,budget 2453
travel permit 8560,"686.8754975014957","1385.0071953852462",-545.3057384744699,false,project 8562,budget 962
travel permit 55129,"1182.534683174357","546.5688608224051","539.3106331876022",true,project 18960,budget 1264
travel permit 17375,"1441.2344000920505","2234.7970560999293","77.29017287559873",true,project 17377,budget 5349
travel permit 51453,"502.6867601451461","386.358971368922",-30.825131518334388,false,UNKNOWN,budget 5382
travel permit 58446,"247.19519002763698","512.9923179900462",-632.155288331546,false,UNKNOWN,budget 698
travel permit 3211,"0.0","38.82769502874902",-43.2530596216065,false,project 3213,budget 962
travel permit 71087,"2578.824187624411","1402.4115722623144","179.91796657844725",true,project 2309,budget 2308
travel permit 36844,"198.88346647803849","941.4601963457443",-742.5767298677058,false,project 36846,budget 922
travel permit 47645,"0.0","244.6260582962071",-182.2018809731653,false,UNKNOWN,budget 2453
travel permit 33941,"0.0","0.0","0.0",false,UNKNOWN,budget 1027
travel permit 73214,"512.1346321872089","595.8227620928255",-42.91376239048259,false,project 23908,budget 2351
travel permit 77372,"943.2928285279097","611.9260247840641",-404.2683550833899,false,project 54119,budget 2351
travel permit 76679,"0.0","0.0","0.0",false,UNKNOWN,budget 974
travel permit 27121,"0.0","2211.224936067545",-4284.878120571175,false,project 6649,budget 499
travel permit 78902,"496.2302858778363","658.4320315153027",-175.86490944203229,false,project 9220,budget 1956
travel permit 61107,"363.1164028068276","688.79958710062",-672.221479451692,false,project 43676,budget 4932
travel permit 82308,"1959.190801487059","2104.316046041656","68.75905537377935",true,project 57099,budget 2233
travel permit 30771,"784.6870909032444","569.4710970917705","63.46733823482123",true,project 14400,budget 684
travel permit 58565,"0.0","6132.0213631355355",-2950.6392714064827,false,UNKNOWN,budget 774
travel permit 35686,"685.0115288580448","1055.634616615121",-184.29244177399175,false,project 5737,budget 1313
travel permit 55499,"1363.9628308320548","985.077226875061",-427.7294548895163,false,UNKNOWN,budget 673
travel permit 26300,"750.6598641787385","1309.653938865694",-8.434380496390304,false,project 11385,budget 1939
travel permit 79036,"0.0","2241.53479392013",-1867.2606060841083,false,UNKNOWN,budget 475
travel permit 81018,"267.05759415075426","550.1189914940526",-420.9551907800024,false,project 31752,budget 529
travel permit 40420,"0.0","487.0107984382692",-217.2849562429126,false,UNKNOWN,budget 592
travel permit 22698,"1691.0144126501345","1340.2880786041828","855.7853734909563",true,project 2483,budget 565
travel permit 43549,"1459.7503242013836","2367.2035236785196","191.41715338674862",true,UNKNOWN,budget 698
travel permit 85842,"1941.807294248049","2488.648458244167","369.4850546919024",true,project 79962,budget 475
travel permit 65969,"639.1685253570472","699.459450882295",-120.35531647491007,false,project 981,budget 980
travel permit 57675,"0.0","99.75511614519048",-99.75511614519048,false,project 1400,budget 1399
travel permit 81904,"649.7379304737776","409.6708262760262","240.0671041977514",true,project 55557,budget 698
travel permit 58486,"532.7246212360544","1914.517479988234",-500.1727054848502,false,UNKNOWN,budget 980
travel permit 70051,"218.15291124080446","324.15223833504416","23.3735262043719",true,project 963,budget 962
travel permit 9184,"5251.200971717685","5055.4790842135535",-1549.0183891490005,false,project 9186,budget 1027
travel permit 11323,"40.91337871822","52.30370587565587","3.870184473345141",true,UNKNOWN,budget 3042
travel permit 18817,"0.0","10546.41675913501",-8042.231298732725,false,UNKNOWN,budget 3594
travel permit 23220,"1372.0713232043265","2359.5958105522755","376.80112419149793",true,project 3137,budget 3136
travel permit 2242,"483.4348289152175","442.16600205660137",-329.26303923797013,false,UNKNOWN,budget 463
travel permit 86075,"1669.032644297536","1643.395671817188","25.63697248034805",true,project 5962,budget 635
travel permit 58638,"1720.1420319106137","1712.5758337674765","363.63806882371046",true,project 58640,budget 565
travel permit 14376,"432.59251349197586","625.4073237966502","99.82904157507136",true,project 14378,budget 1910
travel permit 42245,"0.0","67.44245598268607",-116.44668097367705,false,project 3996,budget 3170
travel permit 75367,"7106.765345807149","7891.35690255186","244.80563728215293",true,UNKNOWN,budget 475
travel permit 46540,"137.13857837163962","708.7159821290654",-472.4653754157673,false,UNKNOWN,budget 12171
travel permit 9310,"1507.1978278937804","1773.6395081021765",-977.0610445838311,false,UNKNOWN,budget 6626
travel permit 26619,"0.0","21.515308943101637",-21.548595652777767,false,project 11249,budget 592
travel permit 5996,"620.8006925056175","756.721434001757",-95.0094972878162,false,project 5295,budget 475
travel permit 21418,"0.0","0.0","0.0",false,UNKNOWN,budget 2308
travel permit 28474,"0.0","164.52148392141407",-236.92512347890502,false,project 9867,budget 6198
travel permit 47931,"28.903329079515085","31.981931688864055",-2.7970963625337184,false,project 47933,budget 1136
travel permit 35800,"1201.768450131381","2405.956301222695",-41.83013420024554,false,project 35802,budget 4932
travel permit 83624,"477.5643029506174","643.6176589630962",-166.05335601247884,false,project 1983,budget 1644
travel permit 20192,"3147.007407373139","3866.4477092713605","88.87910559707962",true,UNKNOWN,budget 3594
travel permit 63463,"1809.421443456454","2764.0311700844313",-3546.6762072575157,false,project 6649,budget 499
travel permit 53142,"1515.204075473574","2931.793285876748",-637.5558826048759,false,project 44832,budget 1687
travel permit 63211,"0.0","256.0993820933675",-374.85914993113647,false,project 57929,budget 1370
travel permit 60795,"0.0","0.0","0.0",false,project 6210,budget 1922
travel permit 49314,"400.0071548060868","512.6138967875526",-37.838514643818996,false,UNKNOWN,budget 1755
travel permit 79563,"941.9453734613238","544.5547848419802",-15.316184934330408,false,UNKNOWN,budget 6198
travel permit 26229,"2279.03684749307","827.5420416030429","84.44773023101607",true,project 5926,budget 1027
travel permit 27767,"218.79727921428213","0.0","218.79727921428213",true,UNKNOWN,budget 1469
travel permit 37037,"19.94068150267375","323.615258422452",-413.5523946424078,false,UNKNOWN,budget 922
travel permit 41691,"1412.014656073363","1950.3221195577403",-86.93933126566344,false,project 2388,budget 722
travel permit 11165,"423.4421929074565","889.2533577994999",-28.507602478170327,false,UNKNOWN,budget 864
travel permit 84307,"549.7854048189365","836.7803016741045",-286.994896855168,false,project 44269,budget 974
travel permit 58514,"725.6810506760872","1600.7670235501926",-2492.196447171291,false,UNKNOWN,budget 2440
travel permit 20221,"812.9751965378516","1110.3092847231767",-687.5338305103139,false,project 20223,budget 761
travel permit 57561,"0.0","365.64085848510484",-397.12698260228336,false,project 1028,budget 1027
travel permit 39500,"382.30252628102534","322.31597156157994",-57.84840858199726,false,project 2073,budget 1644
travel permit 41399,"439.69761672726025","4595.390762403732",-2102.9341024120413,false,UNKNOWN,budget 3384
travel permit 31729,"28.844406339107845","41.71844265098094",-3.8096385730897175,false,project 31731,budget 499
travel permit 78788,"199.47079009446037","504.2015927596531",-15.144654182409482,false,project 3442,budget 2351
travel permit 40495,"151.35976520770095","163.20454863036613","80.06712217508817",true,project 6722,budget 635
travel permit 23371,"556.5538660876823","347.80708976232455","122.42448536406118",true,UNKNOWN,budget 5239
travel permit 65614,"0.0","341.9948786600308",-586.2336522394553,false,UNKNOWN,budget 698
travel permit 11929,"0.0","61.062786719762954",-56.45481927567031,false,UNKNOWN,budget 922
travel permit 33805,"893.9017429342892","737.4074872968472","156.49425563744205",true,project 12435,budget 698
travel permit 42890,"632.1712588067429","1542.2892975203588",-89.24142030492487,false,project 42892,budget 2329
travel permit 2096,"1915.5694430752096","1605.387947331844",-823.9688143480826,false,UNKNOWN,budget 1644
travel permit 39021,"0.0","0.0","0.0",false,UNKNOWN,budget 2976
travel permit 71957,"0.0","0.0","0.0",false,UNKNOWN,budget 1327
travel permit 34140,"408.07568367436573","502.4730598531345",-176.33938057387644,false,project 1078,budget 980
travel permit 85379,"22.36920497166112","667.8601790966999",-723.2709607503763,false,project 3396,budget 2233
travel permit 81053,"1102.8749354971303","1372.7993428714917",-1091.9010555419347,false,project 30856,budget 1399
travel permit 74618,"47.326514631163626","139.1956312681283",-49.25017420621156,false,UNKNOWN,budget 8795
travel permit 71201,"725.4559367652013","711.9627363484941",-8.563560804985514,false,project 17041,budget 522
travel permit 19872,"468.8537213656334","1338.9844259029092",-80.79894143112324,false,project 7212,budget 684
travel permit 36885,"1358.9854194378652","972.7544456064644",-445.7043898803022,false,project 3844,budget 3136
travel permit 54564,"818.3392258111394","585.4248185765015",-54.88860660928367,false,UNKNOWN,budget 1299
travel permit 16842,"930.4582347605759","435.64382787358414","164.64898804405254",true,UNKNOWN,budget 6198
travel permit 38691,"79.61716857823151","80.61609968923052","3.791293741820553",true,project 33173,budget 1114
travel permit 25134,"1125.2101322902604","2384.802449087416",-380.35272077417267,false,UNKNOWN,budget 529
travel permit 63247,"0.0","102.90057630472865",-253.3275556544048,false,UNKNOWN,budget 4732
travel permit 80057,"1073.9212052065282","288.19261976788584","796.0631960974653",true,UNKNOWN,budget 16903
travel permit 33828,"118.4984539053359","128.8678764932558","16.15888007800035",true,UNKNOWN,budget 33830
travel permit 19106,"306.4083759558502","389.2414441203087",-377.538891802744,false,project 10427,budget 475
travel permit 47620,"198.3171408948319","336.2797325988194",-0.7657032466981946,false,project 3318,budget 635
travel permit 66553,"442.70184607066994","695.2974497737713",-906.1892192069868,false,project 19975,budget 4932
travel permit 445,"148.7759347529258","308.9724541243375",-92.48233781938632,false,project 441,budget 440
travel permit 23726,"109.51074086327056","256.3285370489242",-246.04361258890657,false,UNKNOWN,budget 659
travel permit 14081,"368.2093552838092","286.2592571341351","79.39824372696694",true,UNKNOWN,budget 2945
travel permit 18864,"0.0","816.8670106303314",-728.4521925466997,false,project 5137,budget 2233
travel permit 64873,"0.0","140.93307396118416",-130.3055568910338,false,UNKNOWN,budget 1136
travel permit 34873,"570.2337262484966","461.15042515506633",-512.4885387802944,false,project 13179,budget 5223
travel permit 57050,"2589.9989570986195","4472.031600979706",-2101.1707082013013,false,project 10230,budget 10229
travel permit 8571,"1603.9927299345732","854.2066456376557","522.1631009319383",true,UNKNOWN,budget 1755
travel permit 21943,"1784.3839674734936","1251.5304577555162","73.20062093524734",true,UNKNOWN,budget 1469
travel permit 53647,"481.13916008194724","369.84378598932824","120.0168951652073",true,project 1923,budget 1922
travel permit 45920,"4469.624296235091","2963.1384222159354","1485.8801905671116",true,project 24368,budget 1939
travel permit 24464,"849.8429043966291","611.2720514612943",-204.07967109897595,false,UNKNOWN,budget 2233
travel permit 11757,"0.0","0.0","0.0",false,UNKNOWN,budget 2945
travel permit 30394,"279.5761075033115","1337.1031228419245",-604.6678314180465,false,UNKNOWN,budget 698
travel permit 17353,"87.2924164675106","97.114372988698","8.413726888434752",true,UNKNOWN,budget 1327
travel permit 81521,"234.80318907615643","252.76076741902975",-85.52342242270353,false,project 36082,budget 4932
travel permit 53830,"326.28768139780345","332.94661367122796",-191.00540930194245,false,UNKNOWN,budget 698
travel permit 37910,"1536.1501975282938","1670.2615086164237",-168.07152122918592,false,project 37912,budget 499
travel permit 63027,"109.26874501488282","49.885729033278785","32.34354852440531",true,UNKNOWN,budget 1286
travel permit 8793,"4963.641816990796","4283.61753354114","680.0242834496557",true,UNKNOWN,budget 8795
travel permit 21314,"479.17389747617165","536.1317883262838",-52.061022120470966,false,UNKNOWN,budget 2308
travel permit 58582,"1302.8316887697204","1532.6202376339957",-633.303610936,false,UNKNOWN,budget 58584
travel permit 45111,"1097.586446339236","1164.960388359366",-159.19192733164505,false,UNKNOWN,budget 3712
travel permit 22019,"398.6762481188906","465.5238753442223",-66.84762722533168,false,project 1400,budget 1399
travel permit 77784,"636.7432134041993","1791.555938949899",-79.66558925696381,false,project 636,budget 635
travel permit 35047,"745.154416998761","446.0379570106678","79.83797324986722",true,UNKNOWN,budget 684
travel permit 74285,"1612.9855239860462","2837.064430203181",-1901.1441579007646,false,UNKNOWN,budget 1644
travel permit 57305,"0.0","0.0","0.0",false,UNKNOWN,budget 922
travel permit 23205,"1270.8634981205364","772.9583603193245",-674.0499318897284,false,UNKNOWN,budget 1027
travel permit 65619,"0.0","377.2722298825908",-322.46063069340823,false,project 3442,budget 2351
travel permit 37223,"1686.8442524761185","6984.271369360095",-2447.953279694122,false,project 3318,budget 635
travel permit 71648,"784.0169031337223","1082.9296377046023",-76.80089560706688,false,project 6519,budget 1956
travel permit 62316,"3358.871938391664","4013.5784897026156","1011.6515749759451",true,project 31731,budget 499
travel permit 82596,"3399.754508498515","3679.158943577141","1352.2749516257666",true,project 4933,budget 4932
travel permit 20319,"2059.8213719629675","1662.7937672167395",-257.7935950186784,false,UNKNOWN,budget 12141
travel permit 66209,"0.0","3144.2283476339985",-4796.019108549185,false,project 21116,budget 1969
travel permit 81896,"705.3766177204711","723.4723136629292",-274.31312911351665,false,project 77773,budget 974
travel permit 46421,"391.0807745819442","1268.6261576035836",-690.5810604715122,false,project 46423,budget 962
travel permit 51057,"2321.595431622874","2028.8592227169186",-923.5001047166124,false,project 12512,budget 1327
travel permit 63738,"249.15797715655177","793.7609466077067",-605.0979445230544,false,project 6903,budget 1469
travel permit 62949,"1194.3470984199848","2385.773335055645",-3.3511422514588958,false,project 1744,budget 974
travel permit 35537,"97.50539852145427","129.79967542287585",-7.339116017743876,false,project 3833,budget 3832
travel permit 59303,"2457.8864729411434","1913.1488312413119",-759.6881872673553,false,project 1052,budget 994
travel permit 1368,"30.897036945526995","635.6213774988937",-909.447565744425,false,project 1371,budget 1370
travel permit 37646,"27.388317307874843","141.03816728239357",-97.10403409155627,false,UNKNOWN,budget 522
travel permit 39998,"1876.4423854212403","2139.923174200951",-313.1053221881418,false,project 1645,budget 1644
travel permit 25877,"613.0325390979252","460.98329690883986",-181.39407744366247,false,UNKNOWN,budget 1327
travel permit 48739,"0.0","2964.684605682253",-2763.4764027163847,false,UNKNOWN,budget 761
travel permit 27777,"0.0","0.0","0.0",false,UNKNOWN,budget 7099
travel permit 6579,"399.43145772025","307.49199907212034","88.43859526166119",true,project 6581,budget 1956
travel permit 6594,"114.98210634354845","91.96101678662004","1.1977302744119527",true,project 6596,budget 2976
travel permit 17412,"11.516503874498985","25.108392096979408","0.5484049464047143",true,project 6722,budget 635
travel permit 65215,"347.6676757244881","392.85017280845636",-18.298298722341485,false,project 23908,budget 2351
travel permit 65144,"1161.5290958455985","1437.2639293069915",-262.154073195921,false,UNKNOWN,budget 698
travel permit 25889,"2031.7143114014145","1924.9330051405889",-542.4896495482897,false,UNKNOWN,budget 15284
travel permit 67275,"504.71437715848526","378.5934786899378",-20.536109242755288,false,UNKNOWN,budget 1370
travel permit 80292,"533.0365849065919","1776.8009863903865",-439.4324646826841,false,project 4528,budget 2233
travel permit 76281,"1525.3442532655758","2116.8843795431853",-129.04213856259753,false,UNKNOWN,budget 922
travel permit 48283,"500.6833444596763","135.76589544165466","198.66256026818257",true,project 48285,budget 1469
travel permit 2717,"886.2534033007555","1888.4988568046394",-1501.459285775913,false,project 1400,budget 1399
travel permit 15459,"0.0","759.9235678967234",-1535.9983870540798,false,project 4325,budget 565
travel permit 65416,"2832.1801896029688","1714.5929840041347",-83.81680502661357,false,project 15017,budget 684
travel permit 22168,"0.0","939.7696969488316",-474.604982700925,false,UNKNOWN,budget 565
travel permit 80067,"2502.0010646721516","3199.8162562184925","1112.583649697068",true,project 19841,budget 19492
travel permit 17590,"0.0","312.3801394821336",-506.41484346087634,false,UNKNOWN,budget 12279
travel permit 15404,"0.0","390.1031668415415",-778.0302396012953,false,UNKNOWN,budget 15406
travel permit 74197,"2134.018567384859","2958.3504633288367","456.7238148522699",true,project 30315,budget 4932
travel permit 9865,"803.9659190050844","548.4049464047137","14.215507408734311",true,project 9867,budget 6198
travel permit 67061,"1954.7491337764804","1937.3391768846996",-295.19370052437216,false,UNKNOWN,budget 1021
travel permit 50121,"0.0","1620.8874259419254",-1155.8954983630383,false,UNKNOWN,budget 3678
travel permit 9685,"402.1771911763456","923.0813153823278",-525.9240192306058,false,UNKNOWN,budget 5583
travel permit 17365,"176.10239180711733","202.61948539371684","32.64208445511295",true,UNKNOWN,budget 4932
travel permit 63335,"266.3529975945014","611.8920215008816",-685.1796455871784,false,project 5513,budget 1136
travel permit 61406,"1393.6686212260563","2574.770451036146",-616.8169835432113,false,project 441,budget 440
travel permit 5455,"2926.536523371988","2934.5264885452734","719.805449417277",true,UNKNOWN,budget 4830
travel permit 73853,"813.6883476826223","1651.8419956159044",-1096.3781961732984,false,project 73855,budget 2233
travel permit 58140,"1159.3684383611542","1065.1441483176682","94.22429004348601",true,project 12435,budget 698
travel permit 78324,"1590.4400696972552","2960.520521093101",-43.29395156340752,false,project 8761,budget 899
travel permit 19378,"1798.5953018905918","3267.169984359567",-543.1738377940794,false,project 7212,budget 722
travel permit 3914,"2048.355643447221","1615.6770611661013","267.642619377295",true,project 3916,budget 522
travel permit 19657,"2470.5369719440114","1425.0003294532398",-56.14856754418224,false,project 19660,budget 19659
travel permit 29696,"2552.2065262351607","3197.373812897404","291.6220033100917",true,UNKNOWN,budget 6671
travel permit 47012,"892.2657273259948","1129.0050024230322","9.92631835096904",true,UNKNOWN,budget 922
travel permit 43471,"3335.8212603183106","3596.7589306055265","811.4137388008644",true,UNKNOWN,budget 2945
travel permit 64717,"222.72915114380274","242.92587104925715",-12.4552485836995,false,UNKNOWN,budget 4444
travel permit 4828,"1874.4031035709093","2117.048903165546",-2171.6004559424355,false,UNKNOWN,budget 4830
travel permit 70870,"1909.4243072995853","2112.4106178297143",-584.9248857762939,false,UNKNOWN,budget 1755
travel permit 16200,"5438.373313645773","3479.8907817032077","3023.9560927113935",true,UNKNOWN,budget 6198
travel permit 77186,"4717.339943676869","3062.3038878988227","2592.6527892546146",true,UNKNOWN,budget 6198
travel permit 71556,"209.34025081413228","291.2700357448563",-504.16214280015816,false,project 830,budget 829
travel permit 46125,"1861.1177703161188","2346.8154930826254",-77.54657376317164,false,project 18467,budget 456
travel permit 7949,"269.83817068158","512.1934527181061","38.69377541849073",true,project 7951,budget 659
travel permit 4770,"326.53606976179617","429.554864759728",-249.70405334725592,false,UNKNOWN,budget 4772
travel permit 46454,"139.86282096896633","490.1202063781988",-297.20849455905346,false,UNKNOWN,budget 15913
travel permit 80686,"874.5937268946716","555.3479478999201","553.9023384339785",true,project 3844,budget 3136
travel permit 25946,"1696.6038978007373","2080.8418813470403",-364.21190897198903,false,project 1314,budget 1313
travel permit 11461,"2668.5396305760655","2491.966118082381","316.86837979947495",true,UNKNOWN,budget 1136
travel permit 49897,"431.130064052389","440.0901472818332",-143.7100213507963,false,UNKNOWN,budget 49899
travel permit 40127,"3144.121852074311","3224.81725290005",-674.3876018652595,false,project 7951,budget 659
travel permit 55877,"619.6211773592554","572.0592397490044",-226.68896506170142,false,project 1371,budget 1370
travel permit 52547,"429.0442767486576","146.29050581194426","258.2463958773767",true,project 13600,budget 4164
travel permit 34983,"466.00410635014555","716.4259836470627",-263.7562391646237,false,project 1983,budget 1644
travel permit 40979,"612.3964934697301","1041.9105137366907",-46.0943597235281,false,UNKNOWN,budget 1644
travel permit 27025,"62.7374629617337","63.347413130793726",-11.317226506755404,false,UNKNOWN,budget 475
travel permit 17578,"0.0","902.4315140594971",-1462.9762144425315,false,UNKNOWN,budget 12279
travel permit 46587,"1313.198963540186","2455.998743959831",-334.01924856597043,false,project 4170,budget 974
travel permit 36006,"406.6494273445327","494.7493145529048","62.031268577979574",true,project 9220,budget 1956
travel permit 51330,"134.12198121388678","122.78633312341255",-19.788489031557077,false,project 7798,budget 1469
travel permit 53107,"1391.41404041541","2245.248561791011",-263.1446017785199,false,UNKNOWN,budget 1969
travel permit 39388,"0.0","569.9914644333846",-977.0560870657589,false,UNKNOWN,budget 698
travel permit 44409,"467.3398592812813","477.68980505752774",-214.0421450848653,false,project 44411,budget 1027
travel permit 79528,"295.0891449709242","345.3170845404432",-50.22793956951898,false,UNKNOWN,budget 922
travel permit 19074,"304.7963347510716","304.12051139242175","0.6758233586498363",true,project 2073,budget 1644
travel permit 51907,"57.170744147864085","133.0800216720015",-67.11348226053609,false,project 7112,budget 1755
travel permit 16430,"1247.7977128640207","719.0009753456147","165.8921814790317",true,UNKNOWN,budget 673
travel permit 33032,"2161.162825104926","3293.021283355351",-1269.3746057322883,false,UNKNOWN,budget 2351
travel permit 54303,"2137.4958162292187","1250.6040412413122",-8.88156156327932,false,UNKNOWN,budget 6198
travel permit 51465,"1547.0704255577557","518.4459224558896","440.43921986551277",true,project 12323,budget 10229
